fetch_date,sku,price
11/08/2012,LD02676779,1951
11/08/2012,LD02714927,1952
11/08/2012,LD02645195,1953
11/08/2012,LD02645707,1953
11/08/2012,LD02662856,1972
11/08/2012,LD02704591,1991
11/08/2012,LD02677655,2001
11/08/2012,LD02723492,2012
11/08/2012,LD02696728,2034
11/08/2012,LD02710684,2034
11/08/2012,LD02664286,2039
11/08/2012,LD02695211,2043
11/08/2012,LD02661326,2064
11/08/2012,LD02694925,2086
11/08/2012,LD02705316,2091
11/08/2012,LD02678037,2094
11/08/2012,LD02675402,2110
11/08/2012,LD02729871,2126
11/08/2012,LD02676757,2129
11/08/2012,LD02709267,2129
11/08/2012,LD02705340,2138
11/08/2012,LD02626880,2140
11/08/2012,LD02645721,2147
11/08/2012,LD02646055,2147
11/08/2012,LD02703051,2152
11/08/2012,LD02721441,2157
11/08/2012,LD02729764,2164
11/08/2012,LD02677536,2189
11/08/2012,LD02714729,2210
11/08/2012,LD02653765,2217
11/08/2012,LD02645957,2228
11/08/2012,LD02727251,2232
11/08/2012,LD02645488,2233
11/08/2012,LD02657286,2233
11/08/2012,LD02693511,2235
11/08/2012,LD02671960,2237
11/08/2012,LD02659498,2240
11/08/2012,LD02706086,2241
11/08/2012,LD02651307,2243
11/08/2012,LD02676245,2269
11/08/2012,LD02724272,2269
11/08/2012,LD02725667,2285
11/08/2012,LD02729724,2307
11/08/2012,LD02644892,2318
11/08/2012,LD02645790,2318
11/08/2012,LD02695617,2322
11/08/2012,LD02700375,2329
11/08/2012,LD02726191,2335
11/08/2012,LD02711145,2364
11/08/2012,LD02715099,2400
11/08/2012,LD02661147,2408
11/08/2012,LD02726145,2427
11/08/2012,LD02702187,2429
11/08/2012,LD02645191,2470
11/08/2012,LD02688334,2517
11/08/2012,LD02703093,2528
11/08/2012,LD02714864,2758
11/08/2012,LD02726229,2791
11/08/2012,LD02708426,2949
11/08/2012,LD02726498,3040
11/08/2012,LD02726203,3174
11/08/2012,LD02722668,3257
11/08/2012,LD02663247,3678
11/08/2012,LD02562873,3846
11/08/2012,LD02719984,791
11/08/2012,LD02712590,811
11/08/2012,LD02705066,1012
11/08/2012,LD02672541,1184
11/08/2012,LD02660912,1436
11/08/2012,LD02729072,1047
11/08/2012,LD02719530,1056
11/08/2012,LD02635321,1164
11/08/2012,LD02725915,1174
11/08/2012,LD02718963,1301
11/08/2012,LD02635316,1308
11/08/2012,LD02682075,1508
11/08/2012,LD02652712,1555
11/08/2012,LD02719457,582
11/08/2012,LD02705889,665
11/08/2012,LD02719435,665
11/08/2012,LD02725539,756
11/08/2012,LD02660931,901
11/08/2012,LD02704713,915
11/08/2012,LD02697706,994
11/08/2012,LD02692748,1092
11/08/2012,LD02718175,1107
11/08/2012,LD02635329,1221
11/08/2012,LD02694408,1409
11/08/2012,LD02696748,1591
11/08/2012,LD02683539,826
11/08/2012,LD02729314,885
11/08/2012,LD02684694,903
11/08/2012,LD02710172,926
11/08/2012,LD02711814,943
11/08/2012,LD02704790,1075
11/08/2012,LD02722551,1077
11/08/2012,LD02678093,1195
11/08/2012,LD02704773,1205
11/08/2012,LD02696000,1297
11/08/2012,LD02691416,1451
11/08/2012,LD02665889,1566
11/08/2012,LD02667154,1953
11/08/2012,LD02717748,982
11/08/2012,LD02715490,1192
11/08/2012,LD02657280,1336
11/08/2012,LD02728689,1344
11/08/2012,LD02677304,1745
11/08/2012,LD02698410,867
11/08/2012,LD02626820,901
11/08/2012,LD02724434,938
11/08/2012,LD02659255,1119
11/08/2012,LD02657274,1215
11/08/2012,LD02665928,1335
11/08/2012,LD02645044,1348
11/08/2012,LD02653782,1358
11/08/2012,LD02657510,1475
11/08/2012,LD02670136,1868
11/08/2012,LD02701476,776
11/08/2012,LD02698049,804
11/08/2012,LD02680730,861
11/08/2012,LD02658396,893
11/08/2012,LD02715556,1009
11/08/2012,LD02717783,1163
11/08/2012,LD02656778,1182
11/08/2012,LD02693794,1216
11/08/2012,LD02645586,1296
11/08/2012,LD02646048,1296
11/08/2012,LD02639342,1303
11/08/2012,LD02681108,1442
11/08/2012,LD02643939,1493
11/08/2012,LD02702188,637
11/08/2012,LD02729621,648
11/08/2012,LD02711706,716
11/08/2012,LD02718209,763
11/08/2012,LD02721678,766
11/08/2012,LD02712607,780
11/08/2012,LD02710189,789
11/08/2012,LD02710341,844
11/08/2012,LD02721420,849
11/08/2012,LD02702735,881
11/08/2012,LD02659539,911
11/08/2012,LD02663425,927
11/08/2012,LD02664098,956
11/08/2012,LD02707822,989
11/08/2012,LD02669915,1013
11/08/2012,LD02644323,1015
11/08/2012,LD02651282,1025
11/08/2012,LD02670879,1064
11/08/2012,LD02643987,1069
11/08/2012,LD02664173,1095
11/08/2012,LD02708354,1139
11/08/2012,LD02657281,1159
11/08/2012,LD02665738,1208
11/08/2012,LD02644831,1266
11/08/2012,LD02604901,1369
11/08/2012,LD02694463,1381
11/08/2012,LD02644975,1458
11/08/2012,LD02645916,1458
11/08/2012,LD02695758,1546
11/08/2012,LD02665867,1653
11/08/2012,LD02702391,545
11/08/2012,LD02620453,548
11/08/2012,LD02711250,565
11/08/2012,LD02721353,585
11/08/2012,LD02711167,594
11/08/2012,LD02727880,595
11/08/2012,LD02644399,602
11/08/2012,LD02702189,621
11/08/2012,LD02715117,621
11/08/2012,LD02718170,631
11/08/2012,LD02722284,640
11/08/2012,LD02721423,641
11/08/2012,LD02722302,646
11/08/2012,LD02725559,674
11/08/2012,LD02711807,683
11/08/2012,LD02654756,692
11/08/2012,LD02717491,697
11/08/2012,LD02675324,699
11/08/2012,LD02717364,715
11/08/2012,LD02679586,735
11/08/2012,LD02702091,744
11/08/2012,LD02680123,749
11/08/2012,LD02674810,760
11/08/2012,LD02685196,761
11/08/2012,LD02711722,765
11/08/2012,LD02661284,768
11/08/2012,LD02725259,771
11/08/2012,LD02712632,782
11/08/2012,LD02661030,785
11/08/2012,LD02721475,786
11/08/2012,LD02657486,793
11/08/2012,LD02728518,797
11/08/2012,LD02726865,802
11/08/2012,LD02660798,810
11/08/2012,LD02702090,828
11/08/2012,LD02726072,839
11/08/2012,LD02718979,868
11/08/2012,LD02705568,870
11/08/2012,LD02675083,874
11/08/2012,LD02676269,879
11/08/2012,LD02726588,879
11/08/2012,LD02644256,885
11/08/2012,LD02702000,894
11/08/2012,LD02692502,918
11/08/2012,LD02711841,918
11/08/2012,LD02700512,923
11/08/2012,LD02675049,924
11/08/2012,LD02644335,946
11/08/2012,LD02602362,967
11/08/2012,LD02644192,973
11/08/2012,LD02645569,973
11/08/2012,LD02645020,975
11/08/2012,LD02715453,981
11/08/2012,LD02687787,992
11/08/2012,LD02675120,996
11/08/2012,LD02705431,1013
11/08/2012,LD02726423,1016
11/08/2012,LD02644486,1019
11/08/2012,LD02645299,1023
11/08/2012,LD02659573,1034
11/08/2012,LD02707723,1055
11/08/2012,LD02643905,1057
11/08/2012,LD02646097,1057
11/08/2012,LD02656388,1057
11/08/2012,LD02657577,1057
11/08/2012,LD02691663,1061
11/08/2012,LD02726268,1066
11/08/2012,LD02729638,1068
11/08/2012,LD02657140,1108
11/08/2012,LD02644998,1114
11/08/2012,LD02644683,1118
11/08/2012,LD02645411,1118
11/08/2012,LD02645634,1118
11/08/2012,LD02702092,1118
11/08/2012,LD02644163,1122
11/08/2012,LD02644053,1132
11/08/2012,LD02644154,1132
11/08/2012,LD02644587,1132
11/08/2012,LD02644802,1132
11/08/2012,LD02645371,1132
11/08/2012,LD02645639,1132
11/08/2012,LD02645886,1132
11/08/2012,LD02665879,1143
11/08/2012,LD02645628,1158
11/08/2012,LD02652904,1158
11/08/2012,LD02690273,1165
11/08/2012,LD02651973,1166
11/08/2012,LD02698244,1185
11/08/2012,LD02651514,1186
11/08/2012,LD02644218,1191
11/08/2012,LD02675272,1191
11/08/2012,LD02645354,1216
11/08/2012,LD02656872,1216
11/08/2012,LD02645085,1235
11/08/2012,LD02657269,1235
11/08/2012,LD02645883,1265
11/08/2012,LD02666798,1272
11/08/2012,LD02694010,1272
11/08/2012,LD02644403,1277
11/08/2012,LD02697892,1303
11/08/2012,LD02710770,1316
11/08/2012,LD02676460,1325
11/08/2012,LD02720316,1348
11/08/2012,LD02677027,1364
11/08/2012,LD02664351,1570
11/08/2012,LD02695305,678
11/08/2012,LD02712931,1077
11/08/2012,LD02688326,1105
11/08/2012,LD02701466,550
11/08/2012,LD02640127,588
11/08/2012,LD02664145,625
11/08/2012,LD02717048,626
11/08/2012,LD02692615,772
11/08/2012,LD02718124,816
11/08/2012,LD02657751,825
11/08/2012,LD02665239,956
11/08/2012,LD02665199,1071
11/08/2012,LD02706009,503
11/08/2012,LD02711313,597
11/08/2012,LD02669835,653
11/08/2012,LD02663277,707
11/08/2012,LD02692292,720
11/08/2012,LD02676782,725
11/08/2012,LD02698386,735
11/08/2012,LD02697631,739
11/08/2012,LD02667263,798
11/08/2012,LD02719659,843
11/08/2012,LD02665231,983
11/08/2012,LD02702943,1013
11/08/2012,LD02668483,1025
11/08/2012,LD02711924,470
11/08/2012,LD02729901,515
11/08/2012,LD02717896,554
11/08/2012,LD02721192,609
11/08/2012,LD02684778,631
11/08/2012,LD02693211,666
11/08/2012,LD02668473,702
11/08/2012,LD02668435,730
11/08/2012,LD02697904,730
11/08/2012,LD02712015,764
11/08/2012,LD02657459,777
11/08/2012,LD02726132,950
11/08/2012,LD02665900,1035
11/08/2012,LD02688353,1158
11/08/2012,LD02691132,1338
11/08/2012,LD02684743,448
11/08/2012,LD02682308,520
11/08/2012,LD02721427,554
11/08/2012,LD02730093,561
11/08/2012,LD02700857,607
11/08/2012,LD02669711,613
11/08/2012,LD02680453,632
11/08/2012,LD02728844,640
11/08/2012,LD02709901,648
11/08/2012,LD02658097,723
11/08/2012,LD02658188,723
11/08/2012,LD02657682,740
11/08/2012,LD02657809,829
11/08/2012,LD02668659,851
11/08/2012,LD02679314,855
11/08/2012,LD02728907,863
11/08/2012,LD02668417,944
11/08/2012,LD02675211,977
11/08/2012,LD02688358,977
11/08/2012,LD02675419,1411
11/08/2012,LD02682251,449
11/08/2012,LD02717401,478
11/08/2012,LD02718372,513
11/08/2012,LD02701023,521
11/08/2012,LD02717869,523
11/08/2012,LD02728558,531
11/08/2012,LD02729919,542
11/08/2012,LD02662242,586
11/08/2012,LD02656947,602
11/08/2012,LD02656425,628
11/08/2012,LD02682245,651
11/08/2012,LD02665851,666
11/08/2012,LD02668494,670
11/08/2012,LD02688417,740
11/08/2012,LD02688418,740
11/08/2012,LD02695846,743
11/08/2012,LD02658126,769
11/08/2012,LD02681304,790
11/08/2012,LD02711164,790
11/08/2012,LD02611737,837
11/08/2012,LD02726006,839
11/08/2012,LD02658075,841
11/08/2012,LD02693530,846
11/08/2012,LD02539133,855
11/08/2012,LD02696189,1140
11/08/2012,LD02666282,473
11/08/2012,LD02657991,481
11/08/2012,LD02699086,481
11/08/2012,LD02674631,486
11/08/2012,LD02724041,489
11/08/2012,LD02662161,505
11/08/2012,LD02651946,516
11/08/2012,LD02685492,532
11/08/2012,LD02657247,540
11/08/2012,LD02695262,553
11/08/2012,LD02676763,565
11/08/2012,LD02667927,567
11/08/2012,LD02723454,588
11/08/2012,LD02720857,618
11/08/2012,LD02665863,619
11/08/2012,LD02660962,640
11/08/2012,LD02596307,656
11/08/2012,LD02725971,677
11/08/2012,LD02656641,680
11/08/2012,LD02711473,680
11/08/2012,LD02668651,709
11/08/2012,LD02656770,722
11/08/2012,LD02665817,723
11/08/2012,LD02717928,727
11/08/2012,LD02712890,733
11/08/2012,LD02712898,733
11/08/2012,LD02656619,746
11/08/2012,LD02712880,766
11/08/2012,LD02645662,783
11/08/2012,LD02719955,786
11/08/2012,LD02658413,807
11/08/2012,LD02657559,830
11/08/2012,LD02664228,833
11/08/2012,LD02641540,837
11/08/2012,LD02696435,887
11/08/2012,LD02468766,933
11/08/2012,LD02709401,402
11/08/2012,LD02717779,408
11/08/2012,LD02656510,442
11/08/2012,LD02728875,540
11/08/2012,LD02721349,546
11/08/2012,LD02658344,596
11/08/2012,LD02728906,617
11/08/2012,LD02658332,654
11/08/2012,LD02687826,665
11/08/2012,LD02656756,681
11/08/2012,LD02668633,688
11/08/2012,LD02668590,694
11/08/2012,LD02711435,708
11/08/2012,LD02657197,712
11/08/2012,LD02725879,714
11/08/2012,LD02707201,717
11/08/2012,LD02656625,721
11/08/2012,LD02717167,721
11/08/2012,LD02729451,722
11/08/2012,LD02679249,727
11/08/2012,LD02657938,743
11/08/2012,LD02657000,744
11/08/2012,LD02657433,773
11/08/2012,LD02668571,773
11/08/2012,LD02687880,782
11/08/2012,LD02658348,786
11/08/2012,LD02697482,790
11/08/2012,LD02645652,808
11/08/2012,LD02657326,808
11/08/2012,LD02613228,906
11/08/2012,LD02716947,1094
11/08/2012,LD02717464,350
11/08/2012,LD02717741,391
11/08/2012,LD02677068,404
11/08/2012,LD02718142,432
11/08/2012,LD02717532,437
11/08/2012,LD02685476,453
11/08/2012,LD02722550,482
11/08/2012,LD02669420,487
11/08/2012,LD02718150,490
11/08/2012,LD02697566,497
11/08/2012,LD02717511,497
11/08/2012,LD02674641,519
11/08/2012,LD02717496,522
11/08/2012,LD02656392,523
11/08/2012,LD02656376,544
11/08/2012,LD02665871,544
11/08/2012,LD02723982,562
11/08/2012,LD02728596,576
11/08/2012,LD02688127,598
11/08/2012,LD02675230,599
11/08/2012,LD02688498,599
11/08/2012,LD02724038,599
11/08/2012,LD02716516,602
11/08/2012,LD02725990,613
11/08/2012,LD02721334,617
11/08/2012,LD02729920,618
11/08/2012,LD02668378,629
11/08/2012,LD02608920,639
11/08/2012,LD02695464,648
11/08/2012,LD02657624,660
11/08/2012,LD02725840,661
11/08/2012,LD02656385,670
11/08/2012,LD02668375,672
11/08/2012,LD02725895,692
11/08/2012,LD02728656,692
11/08/2012,LD02675229,699
11/08/2012,LD02468791,710
11/08/2012,LD02657986,721
11/08/2012,LD02657996,721
11/08/2012,LD02657085,743
11/08/2012,LD02676693,750
11/08/2012,LD02675183,760
11/08/2012,LD02659412,761
11/08/2012,LD02656648,768
11/08/2012,LD02668414,783
11/08/2012,LD02681151,790
11/08/2012,LD02723336,806
11/08/2012,LD02665211,815
11/08/2012,LD02656689,835
11/08/2012,LD02668555,838
11/08/2012,LD02666519,866
11/08/2012,LD02675388,936
11/08/2012,LD02664162,1002
11/08/2012,LD02715724,350
11/08/2012,LD02715672,351
11/08/2012,LD02729273,362
11/08/2012,LD02729501,381
11/08/2012,LD02721170,391
11/08/2012,LD02715272,393
11/08/2012,LD02702198,410
11/08/2012,LD02619175,411
11/08/2012,LD02675604,422
11/08/2012,LD02675786,422
11/08/2012,LD02675893,423
11/08/2012,LD02675580,437
11/08/2012,LD02676032,437
11/08/2012,LD02699101,437
11/08/2012,LD02707853,442
11/08/2012,LD02715527,452
11/08/2012,LD02678123,454
11/08/2012,LD02675710,455
11/08/2012,LD02717733,456
11/08/2012,LD02677394,462
11/08/2012,LD02663229,469
11/08/2012,LD02715616,469
11/08/2012,LD02717108,472
11/08/2012,LD02706760,477
11/08/2012,LD02691188,479
11/08/2012,LD02696330,485
11/08/2012,LD02662129,488
11/08/2012,LD02711551,492
11/08/2012,LD02711828,494
11/08/2012,LD02658217,506
11/08/2012,LD02728753,506
11/08/2012,LD02692879,510
11/08/2012,LD02688256,512
11/08/2012,LD02675987,518
11/08/2012,LD02657265,526
11/08/2012,LD02657707,526
11/08/2012,LD02658218,526
11/08/2012,LD02675562,526
11/08/2012,LD02675566,526
11/08/2012,LD02675570,526
11/08/2012,LD02675721,526
11/08/2012,LD02675921,526
11/08/2012,LD02676024,526
11/08/2012,LD02676116,526
11/08/2012,LD02682289,531
11/08/2012,LD02657687,532
11/08/2012,LD02676867,532
11/08/2012,LD02669194,534
11/08/2012,LD02675593,536
11/08/2012,LD02675980,537
11/08/2012,LD02717527,548
11/08/2012,LD02676043,551
11/08/2012,LD02675701,556
11/08/2012,LD02675802,556
11/08/2012,LD02675805,556
11/08/2012,LD02675837,556
11/08/2012,LD02675886,556
11/08/2012,LD02675990,556
11/08/2012,LD02676131,556
11/08/2012,LD02716704,558
11/08/2012,LD02716751,566
11/08/2012,LD02719915,569
11/08/2012,LD02728298,570
11/08/2012,LD02692699,574
11/08/2012,LD02711744,579
11/08/2012,LD02721141,579
11/08/2012,LD02700925,588
11/08/2012,LD02728668,589
11/08/2012,LD02668609,603
11/08/2012,LD02688034,605
11/08/2012,LD02675834,614
11/08/2012,LD02675962,614
11/08/2012,LD02675969,614
11/08/2012,LD02688685,614
11/08/2012,LD02643922,615
11/08/2012,LD02724191,620
11/08/2012,LD02675066,621
11/08/2012,LD02675380,623
11/08/2012,LD02676184,627
11/08/2012,LD02707729,627
11/08/2012,LD02657185,631
11/08/2012,LD02656951,632
11/08/2012,LD02675608,632
11/08/2012,LD02675636,632
11/08/2012,LD02675782,632
11/08/2012,LD02675963,632
11/08/2012,LD02676056,632
11/08/2012,LD02685093,634
11/08/2012,LD02709211,635
11/08/2012,LD02673828,638
11/08/2012,LD02680673,638
11/08/2012,LD02656433,639
11/08/2012,LD02710731,639
11/08/2012,LD02728698,640
11/08/2012,LD02718288,642
11/08/2012,LD02658340,649
11/08/2012,LD02662241,650
11/08/2012,LD02651408,652
11/08/2012,LD02657439,657
11/08/2012,LD02644292,668
11/08/2012,LD02656862,668
11/08/2012,LD02658192,668
11/08/2012,LD02728566,668
11/08/2012,LD02725946,670
11/08/2012,LD02658179,676
11/08/2012,LD02657221,679
11/08/2012,LD02657931,689
11/08/2012,LD02660330,689
11/08/2012,LD02668536,691
11/08/2012,LD02675134,694
11/08/2012,LD02659613,696
11/08/2012,LD02667066,701
11/08/2012,LD02680393,712
11/08/2012,LD02696924,712
11/08/2012,LD02728861,712
11/08/2012,LD02675284,719
11/08/2012,LD02675082,725
11/08/2012,LD02652111,732
11/08/2012,LD02657201,737
11/08/2012,LD02688447,737
11/08/2012,LD02675391,740
11/08/2012,LD02697577,741
11/08/2012,LD02728746,742
11/08/2012,LD02728899,742
11/08/2012,LD02675223,749
11/08/2012,LD02675224,749
11/08/2012,LD02728618,756
11/08/2012,LD02728833,756
11/08/2012,LD02728731,760
11/08/2012,LD02659508,763
11/08/2012,LD02671622,764
11/08/2012,LD02711181,764
11/08/2012,LD02657945,849
11/08/2012,LD02728796,860
11/08/2012,LD02694353,917
11/08/2012,LD02700844,1037
11/08/2012,LD02659636,1141
11/08/2012,LD02660257,406
11/08/2012,LD02660171,407
11/08/2012,LD02716525,572
11/08/2012,LD02719461,485
11/08/2012,LD02719550,599
11/08/2012,LD02709332,471
11/08/2012,LD02700915,592
11/08/2012,LD02677480,604
11/08/2012,LD02667664,638
11/08/2012,LD02708739,415
11/08/2012,LD02708727,434
11/08/2012,LD02688245,438
11/08/2012,LD02711548,500
11/08/2012,LD02667642,525
11/08/2012,LD02667599,571
11/08/2012,LD02677439,622
11/08/2012,LD02700934,623
11/08/2012,LD02709874,357
11/08/2012,LD02673516,373
11/08/2012,LD02679598,429
11/08/2012,LD02707283,437
11/08/2012,LD02707433,446
11/08/2012,LD02707530,527
11/08/2012,LD02721563,541
11/08/2012,LD02709453,355
11/08/2012,LD02709331,341
11/08/2012,LD02679572,385
11/08/2012,LD02701008,409
11/08/2012,LD02677450,411
11/08/2012,LD02700966,438
11/08/2012,LD02701626,486
11/08/2012,LD02700967,523
12/08/2012,LD02570541,665511
12/08/2012,LD02590645,151107
12/08/2012,LD02700590,83472
12/08/2012,LD02698752,290230
12/08/2012,LD02720594,183135
12/08/2012,LD02718571,83413
12/08/2012,LD02727393,134225
12/08/2012,LD02687550,47902
12/08/2012,LD02609034,35003
12/08/2012,LD02708574,35181
12/08/2012,LD02674901,55018
12/08/2012,LD02698806,51723
12/08/2012,LD02703069,70448
12/08/2012,LD02677236,61206
12/08/2012,LD02698812,74274
12/08/2012,LD02696210,28691
12/08/2012,LD02682693,49727
12/08/2012,LD02722645,20816
12/08/2012,LD02710908,21229
12/08/2012,LD02704207,16511
12/08/2012,LD02626718,41003
12/08/2012,LD02678159,64756
12/08/2012,LD02711351,42652
12/08/2012,LD02698109,32793
12/08/2012,LD02702481,51164
12/08/2012,LD02725290,19887
12/08/2012,LD02710849,13625
12/08/2012,LD02718884,18187
12/08/2012,LD02706002,25700
12/08/2012,LD02594061,40989
12/08/2012,LD02727406,31846
12/08/2012,LD02714236,39553
12/08/2012,LD02709153,17131
12/08/2012,LD02698641,22364
12/08/2012,LD02715758,16536
12/08/2012,LD02706382,16821
12/08/2012,LD02704353,18591
12/08/2012,LD02689211,19982
12/08/2012,LD02596205,22142
12/08/2012,LD02697783,24951
12/08/2012,LD02617558,75943
12/08/2012,LD02697788,12776
12/08/2012,LD02704318,18050
12/08/2012,LD02718810,24774
12/08/2012,LD02725137,32614
12/08/2012,LD02713950,36316
12/08/2012,LD02713931,18210
12/08/2012,LD02722405,21805
12/08/2012,LD02714624,22084
12/08/2012,LD02698651,24969
12/08/2012,LD02659042,25886
12/08/2012,LD02707953,45135
12/08/2012,LD02691925,47774
12/08/2012,LD02639261,14001
12/08/2012,LD02725814,15214
12/08/2012,LD02673912,28299
12/08/2012,LD02727769,31049
12/08/2012,LD02700539,39640
12/08/2012,LD02588718,28352
12/08/2012,LD02713128,17520
12/08/2012,LD02712454,11922
12/08/2012,LD02708594,15409
12/08/2012,LD02634333,11902
12/08/2012,LD02700470,14311
12/08/2012,LD02662345,18661
12/08/2012,LD02714510,14479
12/08/2012,LD02713060,23357
12/08/2012,LD02596191,12389
12/08/2012,LD02719033,12909
12/08/2012,LD02694908,7929
12/08/2012,LD02678327,12801
12/08/2012,LD02678503,42437
12/08/2012,LD02682654,11413
12/08/2012,LD02677265,9752
12/08/2012,LD02698741,12698
12/08/2012,LD02722406,12988
12/08/2012,LD02704073,15990
12/08/2012,LD02604660,10494
12/08/2012,LD02661348,24874
12/08/2012,LD02674566,5784
12/08/2012,LD02702914,10628
12/08/2012,LD02681669,13850
12/08/2012,LD02722345,14627
12/08/2012,LD02716994,7185
12/08/2012,LD02708132,10418
12/08/2012,LD02708158,10627
12/08/2012,LD02677263,13975
12/08/2012,LD02686717,14511
12/08/2012,LD02660061,8307
12/08/2012,LD02687689,14409
12/08/2012,LD02701165,18083
12/08/2012,LD02709163,7199
12/08/2012,LD02596204,8352
12/08/2012,LD02696572,8744
12/08/2012,LD02682691,9986
12/08/2012,LD02617748,10277
12/08/2012,LD02715863,10574
12/08/2012,LD02698633,12474
12/08/2012,LD02674341,12716
12/08/2012,LD02698166,12751
12/08/2012,LD02665441,13822
12/08/2012,LD02665495,14626
12/08/2012,LD02708958,6814
12/08/2012,LD02665424,8131
12/08/2012,LD02689095,9815
12/08/2012,LD02710953,10933
12/08/2012,LD02671611,11387
12/08/2012,LD02677202,12834
12/08/2012,LD02680832,15723
12/08/2012,LD02682704,15761
12/08/2012,LD02680744,19037
12/08/2012,LD02728193,20479
12/08/2012,LD02677256,21577
12/08/2012,LD02727959,13984
12/08/2012,LD02696171,5054
12/08/2012,LD02704419,31616
12/08/2012,LD02730043,15136
12/08/2012,LD02677148,11890
12/08/2012,LD02676320,14387
12/08/2012,LD02668996,16091
12/08/2012,LD02719111,11177
12/08/2012,LD02706741,22801
12/08/2012,LD02712762,6872
12/08/2012,LD02660997,6773
12/08/2012,LD02714109,7618
12/08/2012,LD02502600,12695
12/08/2012,LD02730037,12688
12/08/2012,LD02708980,13807
12/08/2012,LD02710959,8749
12/08/2012,LD02730399,13190
12/08/2012,LD02634323,6581
12/08/2012,LD02700613,13125
12/08/2012,LD02718987,14705
12/08/2012,LD02681515,16454
12/08/2012,LD02716325,7240
12/08/2012,LD02719793,9312
12/08/2012,LD02698729,9812
12/08/2012,LD02672652,10895
12/08/2012,LD02671161,12943
12/08/2012,LD02696917,16225
12/08/2012,LD02727444,9636
12/08/2012,LD02679190,5129
12/08/2012,LD02708856,7311
12/08/2012,LD02662819,7458
12/08/2012,LD02690312,7869
12/08/2012,LD02665399,8559
12/08/2012,LD02708719,8465
12/08/2012,LD02681773,11820
12/08/2012,LD02722962,6666
12/08/2012,LD02730065,7869
12/08/2012,LD02714488,8090
12/08/2012,LD02730636,10456
12/08/2012,LD02669992,6985
12/08/2012,LD02705154,7371
12/08/2012,LD02704127,7449
12/08/2012,LD02718824,9609
12/08/2012,LD02702856,9705
12/08/2012,LD02691037,11745
12/08/2012,LD02708478,14411
12/08/2012,LD02710781,14984
12/08/2012,LD02632939,5347
12/08/2012,LD02689407,5714
12/08/2012,LD02707388,5836
12/08/2012,LD02690353,6407
12/08/2012,LD02679204,6478
