date,sku,price
19/08/2012,LD02735345,4356
19/08/2012,LD02682088,1384
19/08/2012,LD02729354,1393
19/08/2012,LD02692951,1507
19/08/2012,LD02468808,1543
19/08/2012,LD02716327,1605
19/08/2012,LD02677768,1627
19/08/2012,LD02715941,1633
19/08/2012,LD02690228,1686
19/08/2012,LD02693309,1759
19/08/2012,LD02684958,1894
19/08/2012,LD02688633,1899
19/08/2012,LD02607124,1942
19/08/2012,LD02719470,1960
19/08/2012,LD02678651,1972
19/08/2012,LD02724672,1983
19/08/2012,LD02656320,2014
19/08/2012,LD02653496,2037
19/08/2012,LD02595769,2063
19/08/2012,LD02605520,2096
19/08/2012,LD02708811,2106
19/08/2012,LD02661410,2123
19/08/2012,LD02698955,2156
19/08/2012,LD02652693,2165
19/08/2012,LD02638731,2174
19/08/2012,LD02739634,2183
19/08/2012,LD02622594,2219
19/08/2012,LD02670876,2224
19/08/2012,LD02673208,2263
19/08/2012,LD02640789,2318
19/08/2012,LD02661799,2327
19/08/2012,LD02690249,2343
19/08/2012,LD02714975,2344
19/08/2012,LD02723200,2367
19/08/2012,LD02671304,2373
19/08/2012,LD02727258,2375
19/08/2012,LD02592443,2377
19/08/2012,LD02676551,2400
19/08/2012,LD02655599,2435
19/08/2012,LD02638848,2456
19/08/2012,LD02690231,2481
19/08/2012,LD02599612,2517
19/08/2012,LD02734957,2555
19/08/2012,LD02684873,2560
19/08/2012,LD02724665,2560
19/08/2012,LD02603471,2574
19/08/2012,LD02673926,2575
19/08/2012,LD02615375,2597
19/08/2012,LD02642918,2599
19/08/2012,LD02611855,2611
19/08/2012,LD02680856,2615
19/08/2012,LD02671747,2621
19/08/2012,LD02710554,2621
19/08/2012,LD02735182,2649
19/08/2012,LD02729446,2659
19/08/2012,LD02651410,2675
19/08/2012,LD02683614,2700
19/08/2012,LD02593542,2721
19/08/2012,LD02655816,2723
19/08/2012,LD02611032,2732
19/08/2012,LD02605015,2739
19/08/2012,LD02604419,2758
19/08/2012,LD02599832,2777
19/08/2012,LD02587394,2818
19/08/2012,LD02719036,2821
19/08/2012,LD02730831,2821
19/08/2012,LD02685513,2840
19/08/2012,LD02683388,2854
19/08/2012,LD02643152,2861
19/08/2012,LD02661188,2873
19/08/2012,LD02709760,2878
19/08/2012,LD02638761,2897
19/08/2012,LD02605056,2954
19/08/2012,LD02606150,2954
19/08/2012,LD02645810,2956
19/08/2012,LD02599429,2963
19/08/2012,LD02587768,2972
19/08/2012,LD02695635,3006
19/08/2012,LD02733876,3016
19/08/2012,LD02711293,3019
19/08/2012,LD02638273,3066
19/08/2012,LD02668798,3114
19/08/2012,LD02739709,3133
19/08/2012,LD02642895,3155
19/08/2012,LD02730880,3171
19/08/2012,LD02653542,3232
19/08/2012,LD02724342,3233
19/08/2012,LD02691650,3257
19/08/2012,LD02641632,3261
19/08/2012,LD02709806,3285
19/08/2012,LD02704968,3356
19/08/2012,LD02723220,3356
19/08/2012,LD02605710,3373
19/08/2012,LD02604189,3384
19/08/2012,LD02709541,3384
19/08/2012,LD02724693,3384
19/08/2012,LD02699227,3413
19/08/2012,LD02709278,3460
19/08/2012,LD02643018,3495
19/08/2012,LD02739374,3498
19/08/2012,LD02723321,3499
19/08/2012,LD02729489,3514
19/08/2012,LD02701568,3572
19/08/2012,LD02739457,3576
19/08/2012,LD02686545,3597
19/08/2012,LD02677515,3599
19/08/2012,LD02642250,3608
19/08/2012,LD02589062,3632
19/08/2012,LD02589106,3649
19/08/2012,LD02719091,3662
19/08/2012,LD02600351,3681
19/08/2012,LD02643180,3708
19/08/2012,LD02714912,3712
19/08/2012,LD02604101,3742
19/08/2012,LD02589730,3751
19/08/2012,LD02636974,3834
19/08/2012,LD02638498,3861
19/08/2012,LD02644442,3861
19/08/2012,LD02642518,3973
19/08/2012,LD02738289,3994
19/08/2012,LD02654446,4019
19/08/2012,LD02739480,4044
19/08/2012,LD02644713,4074
19/08/2012,LD02702082,4074
19/08/2012,LD02738761,4099
19/08/2012,LD02730869,4112
19/08/2012,LD02658070,4258
19/08/2012,LD02665181,4313
19/08/2012,LD02638362,4320
19/08/2012,LD02650686,4388
19/08/2012,LD02598844,4542
19/08/2012,LD02587867,4675
19/08/2012,LD02637112,4704
19/08/2012,LD02666334,4889
19/08/2012,LD02736231,5309
19/08/2012,LD02637645,7048
19/08/2012,LD02717075,3523
19/08/2012,LD02735060,1566
19/08/2012,LD02622736,1819
19/08/2012,LD02732578,2014
19/08/2012,LD02622780,2073
19/08/2012,LD02703110,2185
19/08/2012,LD02723431,2922
19/08/2012,LD02611968,1911
19/08/2012,LD02721606,2809
19/08/2012,LD02725361,1469
19/08/2012,LD02720835,1596
19/08/2012,LD02737493,1961
19/08/2012,LD02708186,1993
19/08/2012,LD02709686,2017
19/08/2012,LD02683434,2412
19/08/2012,LD02596917,2961
19/08/2012,LD02738587,1480
19/08/2012,LD02652110,1531
19/08/2012,LD02733493,2045
19/08/2012,LD02602207,2463
19/08/2012,LD02688299,2519
19/08/2012,LD02629983,2815
19/08/2012,LD02612935,3351
19/08/2012,LD02672696,3358
19/08/2012,LD02730364,1685
19/08/2012,LD02739565,1725
19/08/2012,LD02731594,1779
19/08/2012,LD02739260,1809
19/08/2012,LD02711804,1880
19/08/2012,LD02653416,1900
19/08/2012,LD02628448,2004
19/08/2012,LD02616894,2007
19/08/2012,LD02733630,2064
19/08/2012,LD02722368,2099
19/08/2012,LD02702639,2132
19/08/2012,LD02707691,2132
19/08/2012,LD02731133,2190
19/08/2012,LD02671814,2192
19/08/2012,LD02739301,2225
19/08/2012,LD02730553,2296
19/08/2012,LD02597295,2324
19/08/2012,LD02727982,2324
19/08/2012,LD02641794,2514
19/08/2012,LD02739287,2872
19/08/2012,LD02721376,2971
19/08/2012,LD02628158,2974
19/08/2012,LD02597704,3106
19/08/2012,LD02685729,1152
19/08/2012,LD02735814,1207
19/08/2012,LD02712144,1248
19/08/2012,LD02700396,1259
19/08/2012,LD02651823,1312
19/08/2012,LD02670983,1326
19/08/2012,LD02732379,1362
19/08/2012,LD02740031,1630
19/08/2012,LD02715040,1634
19/08/2012,LD02670576,1664
19/08/2012,LD02661830,1671
19/08/2012,LD02734978,1690
19/08/2012,LD02738758,1731
19/08/2012,LD02666347,1732
19/08/2012,LD02707724,1759
19/08/2012,LD02620734,1770
19/08/2012,LD02720096,1815
19/08/2012,LD02700224,1825
19/08/2012,LD02652292,1922
19/08/2012,LD02739389,1945
19/08/2012,LD02597124,1947
19/08/2012,LD02597179,1947
19/08/2012,LD02603089,1980
19/08/2012,LD02679261,2051
19/08/2012,LD02640810,2056
19/08/2012,LD02738442,2064
19/08/2012,LD02663462,2073
19/08/2012,LD02620732,2167
19/08/2012,LD02704868,2324
19/08/2012,LD02719593,2324
19/08/2012,LD02602415,2336
19/08/2012,LD02732466,2345
19/08/2012,LD02740072,2372
19/08/2012,LD02683438,2383
19/08/2012,LD02736343,2398
19/08/2012,LD02724007,2422
19/08/2012,LD02731174,2422
19/08/2012,LD02724365,2426
19/08/2012,LD02740062,2501
19/08/2012,LD02620752,2523
19/08/2012,LD02739619,2595
19/08/2012,LD02662822,2622
19/08/2012,LD02663464,2626
19/08/2012,LD02594411,2641
19/08/2012,LD02651608,2658
19/08/2012,LD02614852,2675
19/08/2012,LD02680977,2704
19/08/2012,LD02707644,2720
19/08/2012,LD02683739,2740
19/08/2012,LD02628469,2763
19/08/2012,LD02733595,2786
19/08/2012,LD02589227,2838
19/08/2012,LD02709689,2840
19/08/2012,LD02714779,2918
19/08/2012,LD02708357,2970
19/08/2012,LD02739417,3007
19/08/2012,LD02695119,3027
19/08/2012,LD02715025,3122
19/08/2012,LD02597804,3184
19/08/2012,LD02671959,3268
19/08/2012,LD02727142,3598
19/08/2012,LD02736562,998
19/08/2012,LD02623264,1577
19/08/2012,LD02721323,2118
19/08/2012,LD02735736,3002
19/08/2012,LD02659159,4914
19/08/2012,LD02731494,1199
19/08/2012,LD02736573,1317
19/08/2012,LD02730502,1392
19/08/2012,LD02733726,1557
19/08/2012,LD02724880,1609
19/08/2012,LD02658630,1762
19/08/2012,LD02677461,1767
19/08/2012,LD02657304,2462
19/08/2012,LD02738240,2550
19/08/2012,LD02637988,1025
19/08/2012,LD02712852,1031
19/08/2012,LD02724696,1153
19/08/2012,LD02715581,1459
19/08/2012,LD02678770,1549
19/08/2012,LD02601376,2454
19/08/2012,LD02681168,2462
19/08/2012,LD02714355,2978
19/08/2012,LD02636646,1133
19/08/2012,LD02722389,1560
19/08/2012,LD02728759,1728
19/08/2012,LD02737393,2231
19/08/2012,LD02637653,2325
19/08/2012,LD02630546,2353
19/08/2012,LD02693303,2594
19/08/2012,LD02739925,2816
19/08/2012,LD02620491,2867
19/08/2012,LD02734712,1278
19/08/2012,LD02729558,1614
19/08/2012,LD02734536,1655
19/08/2012,LD02638166,1838
19/08/2012,LD02704702,2051
19/08/2012,LD02739244,2131
19/08/2012,LD02720341,2292
19/08/2012,LD02700610,2411
19/08/2012,LD02714356,2427
19/08/2012,LD02670660,2555
19/08/2012,LD02738838,2600
19/08/2012,LD02700379,2814
19/08/2012,LD02691530,3041
19/08/2012,LD02717080,979
19/08/2012,LD02730214,1155
19/08/2012,LD02712483,1214
19/08/2012,LD02734049,1309
19/08/2012,LD02695791,1450
19/08/2012,LD02660137,1481
19/08/2012,LD02736544,1551
19/08/2012,LD02697888,1632
19/08/2012,LD02730353,1742
19/08/2012,LD02639456,1763
19/08/2012,LD02735555,2085
19/08/2012,LD02687270,2115
19/08/2012,LD02623788,2225
19/08/2012,LD02696536,2275
19/08/2012,LD02706601,2349
19/08/2012,LD02728462,2381
19/08/2012,LD02669214,2499
19/08/2012,LD02654376,2616
19/08/2012,LD02654314,2714
19/08/2012,LD02735940,2829
19/08/2012,LD02623805,2886
19/08/2012,LD02712136,965
19/08/2012,LD02689192,1275
19/08/2012,LD02720851,1326
19/08/2012,LD02735621,1379
19/08/2012,LD02687365,1402
19/08/2012,LD02638018,1403
19/08/2012,LD02724556,1456
19/08/2012,LD02637919,1459
19/08/2012,LD02623281,1576
19/08/2012,LD02498115,1612
19/08/2012,LD02654654,1703
19/08/2012,LD02696952,1706
19/08/2012,LD02731747,1737
19/08/2012,LD02608864,1946
19/08/2012,LD02542019,1947
19/08/2012,LD02722431,2284
19/08/2012,LD02643534,2327
19/08/2012,LD02715649,2355
19/08/2012,LD02678041,2442
19/08/2012,LD02659414,2501
19/08/2012,LD02659516,2664
19/08/2012,LD02686515,2788
19/08/2012,LD02712270,2830
19/08/2012,LD02686508,2964
19/08/2012,LD02637749,930
19/08/2012,LD02724226,978
19/08/2012,LD02729581,1305
19/08/2012,LD02734562,1337
19/08/2012,LD02636809,1351
19/08/2012,LD02632318,1383
19/08/2012,LD02672878,1502
19/08/2012,LD02719765,1624
19/08/2012,LD02679299,1727
19/08/2012,LD02705856,1735
19/08/2012,LD02591381,1756
19/08/2012,LD02714678,1808
19/08/2012,LD02679270,1926
19/08/2012,LD02739563,1944
19/08/2012,LD02702182,2140
19/08/2012,LD02635066,2156
19/08/2012,LD02721460,2332
19/08/2012,LD02661008,2444
19/08/2012,LD02659264,2483
19/08/2012,LD02659459,2586
19/08/2012,LD02665924,2791
19/08/2012,LD02664325,2909
19/08/2012,LD02737010,3061
19/08/2012,LD02664104,3308
19/08/2012,LD02710073,920
19/08/2012,LD02654716,935
19/08/2012,LD02595757,1012
19/08/2012,LD02633536,1023
19/08/2012,LD02627927,1030
19/08/2012,LD02711789,1030
19/08/2012,LD02708373,1050
19/08/2012,LD02730135,1146
19/08/2012,LD02739895,1271
19/08/2012,LD02678308,1272
19/08/2012,LD02620647,1278
19/08/2012,LD02634425,1302
19/08/2012,LD02602091,1325
19/08/2012,LD02730558,1343
19/08/2012,LD02601058,1363
19/08/2012,LD02605953,1373
19/08/2012,LD02722398,1373
19/08/2012,LD02730302,1377
19/08/2012,LD02724537,1402
19/08/2012,LD02643223,1422
19/08/2012,LD02688138,1425
19/08/2012,LD02597886,1455
19/08/2012,LD02736387,1470
19/08/2012,LD02708455,1504
19/08/2012,LD02658353,1542
19/08/2012,LD02635024,1637
19/08/2012,LD02688474,1644
19/08/2012,LD02737205,1680
19/08/2012,LD02739708,1685
19/08/2012,LD02639361,1715
19/08/2012,LD02661276,1723
19/08/2012,LD02653197,1736
19/08/2012,LD02692653,1746
19/08/2012,LD02666620,1799
19/08/2012,LD02712173,1838
19/08/2012,LD02620606,1853
19/08/2012,LD02637664,1990
19/08/2012,LD02657043,2029
19/08/2012,LD02730625,2092
19/08/2012,LD02698135,2121
19/08/2012,LD02724291,2140
19/08/2012,LD02630245,2158
19/08/2012,LD02657046,2184
19/08/2012,LD02605401,2223
19/08/2012,LD02714332,2244
19/08/2012,LD02654558,2319
19/08/2012,LD02738888,2320
19/08/2012,LD02739553,2324
19/08/2012,LD02688215,2338
19/08/2012,LD02620401,2377
19/08/2012,LD02664235,2414
19/08/2012,LD02720634,2505
19/08/2012,LD02675355,2531
19/08/2012,LD02694867,2752
19/08/2012,LD02664352,2856
19/08/2012,LD02729853,3560
19/08/2012,LD02731532,779
19/08/2012,LD02713874,884
19/08/2012,LD02650959,933
19/08/2012,LD02724180,983
19/08/2012,LD02603710,1005
19/08/2012,LD02683350,1005
19/08/2012,LD02658695,1008
19/08/2012,LD02732060,1011
19/08/2012,LD02735168,1015
19/08/2012,LD02732978,1019
19/08/2012,LD02660657,1023
19/08/2012,LD02589102,1036
19/08/2012,LD02655267,1050
19/08/2012,LD02723829,1051
19/08/2012,LD02660775,1071
19/08/2012,LD02704904,1072
19/08/2012,LD02637902,1074
19/08/2012,LD02693826,1115
19/08/2012,LD02714721,1128
19/08/2012,LD02622069,1129
19/08/2012,LD02653638,1141
19/08/2012,LD02730057,1141
19/08/2012,LD02739472,1144
19/08/2012,LD02721054,1167
19/08/2012,LD02655242,1183
19/08/2012,LD02715161,1183
19/08/2012,LD02638016,1205
19/08/2012,LD02711748,1209
19/08/2012,LD02651718,1211
19/08/2012,LD02644098,1228
19/08/2012,LD02732328,1232
19/08/2012,LD02660913,1238
19/08/2012,LD02636916,1241
19/08/2012,LD02726834,1248
19/08/2012,LD02722019,1264
19/08/2012,LD02737117,1279
19/08/2012,LD02655709,1295
19/08/2012,LD02723775,1295
19/08/2012,LD02668216,1298
19/08/2012,LD02601156,1299
19/08/2012,LD02731523,1302
19/08/2012,LD02736690,1346
19/08/2012,LD02694556,1355
19/08/2012,LD02696996,1358
19/08/2012,LD02616299,1363
19/08/2012,LD02739439,1363
19/08/2012,LD02660687,1369
19/08/2012,LD02654620,1390
19/08/2012,LD02604803,1396
19/08/2012,LD02614485,1409
19/08/2012,LD02738349,1412
19/08/2012,LD02600202,1417
19/08/2012,LD02735414,1421
19/08/2012,LD02603538,1427
19/08/2012,LD02726709,1439
19/08/2012,LD02712220,1443
19/08/2012,LD02611034,1449
19/08/2012,LD02622127,1470
19/08/2012,LD02600899,1479
19/08/2012,LD02702627,1479
19/08/2012,LD02597685,1482
19/08/2012,LD02595837,1490
19/08/2012,LD02660131,1493
19/08/2012,LD02644871,1501
19/08/2012,LD02599002,1514
19/08/2012,LD02675353,1519
19/08/2012,LD02597881,1537
19/08/2012,LD02646029,1561
19/08/2012,LD02603290,1568
19/08/2012,LD02618610,1568
19/08/2012,LD02602896,1570
19/08/2012,LD02714730,1586
19/08/2012,LD02697265,1597
19/08/2012,LD02733436,1598
19/08/2012,LD02723978,1606
19/08/2012,LD02604301,1611
19/08/2012,LD02620582,1611
19/08/2012,LD02737826,1613
19/08/2012,LD02676192,1639
19/08/2012,LD02622802,1644
19/08/2012,LD02638330,1657
19/08/2012,LD02602654,1664
19/08/2012,LD02666077,1664
19/08/2012,LD02719937,1675
19/08/2012,LD02659300,1680
19/08/2012,LD02601492,1684
19/08/2012,LD02712102,1717
19/08/2012,LD02707797,1720
19/08/2012,LD02714843,1724
19/08/2012,LD02651422,1740
19/08/2012,LD02606683,1755
19/08/2012,LD02668754,1761
19/08/2012,LD02700423,1761
19/08/2012,LD02605454,1766
19/08/2012,LD02676698,1767
19/08/2012,LD02687725,1772
19/08/2012,LD02702716,1781
19/08/2012,LD02721792,1781
19/08/2012,LD02694166,1789
19/08/2012,LD02598529,1803
19/08/2012,LD02695144,1827
19/08/2012,LD02721072,1830
19/08/2012,LD02687777,1839
19/08/2012,LD02601695,1840
19/08/2012,LD02698919,1844
19/08/2012,LD02634378,1846
19/08/2012,LD02666901,1854
19/08/2012,LD02738973,1860
19/08/2012,LD02644386,1862
19/08/2012,LD02739884,1862
19/08/2012,LD02666449,1867
19/08/2012,LD02721943,1879
19/08/2012,LD02733735,1879
19/08/2012,LD02659294,1882
19/08/2012,LD02603293,1885
19/08/2012,LD02538572,1904
19/08/2012,LD02589236,1904
19/08/2012,LD02589247,1904
19/08/2012,LD02653743,1905
19/08/2012,LD02597591,1915
19/08/2012,LD02599727,1915
19/08/2012,LD02603427,1915
19/08/2012,LD02604225,1940
19/08/2012,LD02715699,1957
19/08/2012,LD02639579,1964
19/08/2012,LD02645461,2007
19/08/2012,LD02669651,2010
19/08/2012,LD02664978,2019
19/08/2012,LD02643196,2030
19/08/2012,LD02738889,2036
19/08/2012,LD02610292,2059
19/08/2012,LD02600616,2068
19/08/2012,LD02605730,2068
19/08/2012,LD02710743,2071
19/08/2012,LD02720175,2090
19/08/2012,LD02643546,2107
19/08/2012,LD02688481,2121
19/08/2012,LD02655753,2126
19/08/2012,LD02644328,2143
19/08/2012,LD02641336,2178
19/08/2012,LD02597775,2186
19/08/2012,LD02591255,2187
19/08/2012,LD02702709,2187
19/08/2012,LD02738505,2208
19/08/2012,LD02683287,2225
19/08/2012,LD02603423,2236
19/08/2012,LD02706088,2246
19/08/2012,LD02676571,2251
19/08/2012,LD02678038,2272
19/08/2012,LD02700284,2322
19/08/2012,LD02714839,2323
19/08/2012,LD02603074,2351
19/08/2012,LD02714337,2408
19/08/2012,LD02685953,2428
19/08/2012,LD02652199,2431
19/08/2012,LD02641313,2507
19/08/2012,LD02736784,2521
19/08/2012,LD02683055,2691
19/08/2012,LD02719518,689
19/08/2012,LD02711771,943
19/08/2012,LD02719530,1058
19/08/2012,LD02710090,1470
19/08/2012,LD02711026,1498
19/08/2012,LD02737811,836
19/08/2012,LD02725538,840
19/08/2012,LD02734045,913
19/08/2012,LD02736063,920
19/08/2012,LD02721756,961
19/08/2012,LD02725567,995
19/08/2012,LD02729860,999
19/08/2012,LD02600385,1069
19/08/2012,LD02602317,1150
19/08/2012,LD02717095,1163
19/08/2012,LD02597666,1239
19/08/2012,LD02601805,1326
19/08/2012,LD02635903,1382
19/08/2012,LD02666909,1463
19/08/2012,LD02676356,1478
19/08/2012,LD02597873,1625
19/08/2012,LD02600741,1625
19/08/2012,LD02604516,1625
19/08/2012,LD02599798,1731
19/08/2012,LD02733600,1770
19/08/2012,LD02734521,833
19/08/2012,LD02720823,836
19/08/2012,LD02740129,865
19/08/2012,LD02683906,868
19/08/2012,LD02711814,944
19/08/2012,LD02683493,998
19/08/2012,LD02719672,1036
19/08/2012,LD02722507,1036
19/08/2012,LD02736733,1094
19/08/2012,LD02670642,1135
19/08/2012,LD02670562,1209
19/08/2012,LD02730371,1222
19/08/2012,LD02631203,1235
19/08/2012,LD02730357,1242
19/08/2012,LD02631271,1487
19/08/2012,LD02719679,1566
19/08/2012,LD02719691,1566
19/08/2012,LD02634374,1703
19/08/2012,LD02619099,2248
19/08/2012,LD02720856,681
19/08/2012,LD02637966,702
19/08/2012,LD02397458,880
19/08/2012,LD02645714,985
19/08/2012,LD02593063,1137
19/08/2012,LD02645490,1245
19/08/2012,LD02644622,1339
19/08/2012,LD02725477,631
19/08/2012,LD02662958,796
19/08/2012,LD02656792,894
19/08/2012,LD02639325,947
19/08/2012,LD02737597,1020
19/08/2012,LD02659255,1121
19/08/2012,LD02657274,1210
19/08/2012,LD02645224,1217
19/08/2012,LD02645510,1291
19/08/2012,LD02665908,1623
19/08/2012,LD02623786,2028
19/08/2012,LD02734700,685
19/08/2012,LD02701476,777
19/08/2012,LD02634555,792
19/08/2012,LD02701478,810
19/08/2012,LD02705809,904
19/08/2012,LD02715019,1025
19/08/2012,LD02687872,1061
19/08/2012,LD02657270,1098
19/08/2012,LD02635882,1117
19/08/2012,LD02644223,1136
19/08/2012,LD02633195,1141
19/08/2012,LD02599912,1168
19/08/2012,LD02680417,1252
19/08/2012,LD02609330,1322
19/08/2012,LD02637554,611
19/08/2012,LD02725560,614
19/08/2012,LD02735329,759
19/08/2012,LD02710189,790
19/08/2012,LD02652561,796
19/08/2012,LD02721403,797
19/08/2012,LD02735703,880
19/08/2012,LD02735493,908
19/08/2012,LD02739497,914
19/08/2012,LD02723367,1037
19/08/2012,LD02735401,1041
19/08/2012,LD02658282,1068
19/08/2012,LD02737755,1071
19/08/2012,LD02678183,1073
19/08/2012,LD02738512,1075
19/08/2012,LD02675108,1102
19/08/2012,LD02645646,1105
19/08/2012,LD02702075,1155
19/08/2012,LD02644502,1162
19/08/2012,LD02602875,1167
19/08/2012,LD02643994,1248
19/08/2012,LD02588298,1264
19/08/2012,LD02735156,1281
19/08/2012,LD02733597,1297
19/08/2012,LD02676204,1317
19/08/2012,LD02645380,1339
19/08/2012,LD02646059,1339
19/08/2012,LD02645076,1388
19/08/2012,LD02712615,485
19/08/2012,LD02735769,577
19/08/2012,LD02640146,587
19/08/2012,LD02624266,593
19/08/2012,LD02720870,595
19/08/2012,LD02673738,616
19/08/2012,LD02725526,632
19/08/2012,LD02688617,638
19/08/2012,LD02710374,664
19/08/2012,LD02637861,688
19/08/2012,LD02722304,708
19/08/2012,LD02655247,736
19/08/2012,LD02714808,736
19/08/2012,LD02721066,741
19/08/2012,LD02721475,741
19/08/2012,LD02721422,744
19/08/2012,LD02611885,745
19/08/2012,LD02712600,749
19/08/2012,LD02710287,753
19/08/2012,LD02615617,758
19/08/2012,LD02599211,781
19/08/2012,LD02692385,787
19/08/2012,LD02622996,821
19/08/2012,LD02724139,823
19/08/2012,LD02599871,826
19/08/2012,LD02664851,831
19/08/2012,LD02739409,837
19/08/2012,LD02513087,839
19/08/2012,LD02643900,870
19/08/2012,LD02645970,870
19/08/2012,LD02639874,875
19/08/2012,LD02671938,879
19/08/2012,LD02600352,894
19/08/2012,LD02640660,913
19/08/2012,LD02609190,928
19/08/2012,LD02622921,932
19/08/2012,LD02644068,932
19/08/2012,LD02644335,932
19/08/2012,LD02675371,936
19/08/2012,LD02737509,952
19/08/2012,LD02645569,959
19/08/2012,LD02691722,963
19/08/2012,LD02673998,967
19/08/2012,LD02643912,977
19/08/2012,LD02669398,981
19/08/2012,LD02657831,994
19/08/2012,LD02601770,998
19/08/2012,LD02644409,1006
19/08/2012,LD02644401,1007
19/08/2012,LD02617303,1018
19/08/2012,LD02718363,1025
19/08/2012,LD02605885,1034
19/08/2012,LD02659573,1036
